0,1,2,3,4,5,6
32,102986,3,0,0,40,0
37,258037,9,0,0,45,0
24,314823,9,0,0,40,0
46,267107,3,0,0,45,0
31,83748,10,0,0,70,0
33,231826,2,0,0,40,0
23,238917,3,0,0,40,0
33,312923,6,0,0,80,0
24,653574,9,0,0,40,0
39,327120,9,0,0,40,0
45,310049,11,0,0,40,0
49,175958,7,0,0,40,0
25,220931,13,0,0,43,0
46,362835,12,0,0,40,0
30,112115,9,0,0,60,0
36,379522,13,0,0,40,0
27,116358,10,0,1980,40,0
49,165134,11,0,0,35,0
32,79870,10,2597,0,40,0
31,227446,10,0,0,40,0
55,194371,9,0,0,40,0
48,240629,9,0,0,40,0
25,276310,5,0,0,40,0
32,121634,6,0,0,40,0
28,499001,9,0,0,40,0
36,99872,9,0,0,40,0
19,110998,10,0,0,40,0
57,180211,15,0,0,50,0
41,299813,5,0,0,70,0
58,218281,13,0,0,40,0
41,56019,15,99999,0,50,0
31,382368,10,0,0,40,0
64,45868,4,0,0,35,0
40,199031,9,0,0,40,0
28,420054,9,0,0,40,0
27,292472,10,0,0,40,0
40,114714,16,0,0,40,0
50,124094,9,0,0,40,0
42,313945,14,0,0,40,0
29,209934,3,0,0,40,0
31,122612,13,0,0,40,0
60,170278,3,0,0,40,0
20,339588,9,0,0,40,0
42,196344,10,0,0,40,0
72,183616,9,0,0,50,0
51,82578,14,0,0,38,0
30,189620,10,6849,0,40,0
49,147002,9,0,0,40,0
43,215624,10,0,0,40,0
43,214242,9,0,0,40,0
30,139012,11,2463,0,40,0
19,285263,5,0,0,35,0
19,517036,9,0,0,40,0
40,233130,4,0,0,40,0
33,356015,9,0,0,35,0
22,157783,9,0,0,35,0
30,137613,14,0,0,17,0
27,100079,9,0,0,60,1
36,221650,10,0,0,40,0
17,206506,6,0,0,10,0
55,124137,9,0,0,40,0
31,187215,9,0,0,40,0
40,291300,7,0,0,40,0
30,151001,3,3464,0,40,0
25,257562,4,0,0,40,0
30,182714,10,0,0,40,0
28,375313,9,0,0,40,0
44,244172,3,0,0,40,0
51,102828,11,0,0,40,0
23,362623,6,0,1573,30,0
38,173047,13,0,213,40,0
26,191765,13,0,0,40,0
39,198841,13,0,0,60,0
63,76286,14,0,0,40,0
43,197069,13,0,0,40,0
23,347873,12,0,0,30,0
66,244749,3,0,0,50,0
23,128604,9,0,0,48,0
39,25806,14,0,0,48,1
33,204374,14,0,0,38,0
46,225065,13,0,0,45,0
22,113464,9,0,0,40,0
31,361497,4,0,0,60,0
56,216824,15,0,0,40,0
23,154210,10,0,0,14,0
24,250647,11,0,0,40,0
39,315640,13,0,0,60,0
58,119751,9,0,0,60,0
39,98886,4,4508,0,40,0
26,245628,10,0,0,40,0
38,227615,7,0,0,40,0
51,41474,6,0,0,40,0
43,339767,10,0,0,20,0
51,179479,9,3325,0,40,0
34,103408,10,0,0,40,0
55,89182,8,0,0,40,0
40,182217,10,0,0,40,0
27,318639,6,0,0,60,0
54,182543,10,0,0,40,0
48,307440,13,0,0,45,0
47,111797,10,0,0,35,0
31,82393,10,0,0,30,0
33,267859,9,0,0,40,0
27,419146,3,0,0,75,0
59,181070,9,0,0,40,0
20,270517,9,0,0,40,0
43,124919,9,0,0,60,0
46,389843,13,0,0,50,0
48,162096,5,0,0,45,1
22,192289,10,0,0,30,0
32,549430,9,0,0,40,0
33,460408,13,0,0,40,0
30,127610,13,0,0,20,0
37,78374,9,0,0,38,0
20,200089,7,0,0,36,0
36,209993,2,0,0,20,0
51,254211,14,0,0,50,0
38,172571,10,0,0,58,0
36,179488,10,0,0,40,0
33,186977,9,0,0,40,0
80,81534,2,1086,0,20,0
54,96062,9,0,0,40,0
36,208068,1,0,0,72,0
51,105788,3,0,0,40,0
21,221955,5,0,0,40,0
39,343646,13,0,0,40,0
29,190450,9,0,0,40,0
30,197947,9,0,0,40,0
41,648223,2,0,0,40,0
18,115815,10,0,0,20,0
32,218407,10,0,0,70,0
34,189809,10,0,0,52,0
26,142081,9,0,0,40,0
35,199501,12,0,0,50,0
21,129674,10,0,0,48,0
44,228516,9,0,0,20,0
48,355781,13,0,0,40,0
30,177216,15,0,1740,40,0
22,464103,2,0,0,40,0
37,281012,9,0,0,40,1
61,103575,10,0,0,40,0
35,140915,13,0,1590,40,0
23,315065,6,0,0,60,0
34,295922,10,0,0,40,0
34,294064,14,0,0,50,0
42,344060,9,7298,0,40,0
27,152246,9,0,0,40,0
22,152744,10,0,0,40,0
42,104334,9,0,0,40,0
48,238567,3,0,0,40,0
17,227960,7,0,0,10,0
25,139012,13,2174,0,40,0
34,141058,10,0,0,62,0
32,236543,8,0,0,40,0
47,174794,14,0,0,40,0
17,116267,8,0,0,15,0
39,224541,5,4386,0,55,0
33,295591,1,0,0,40,0
48,160647,10,0,0,40,0
37,265737,10,0,1887,60,0
41,153078,9,0,1887,70,0
42,216411,12,0,0,35,0
39,269168,13,0,0,45,1
37,386461,3,0,0,45,0
44,359259,9,0,0,60,0
49,147322,11,0,0,40,0
24,493732,2,0,0,40,0
45,129371,5,0,0,40,0
24,219835,4,0,0,24,0
27,211032,1,41310,0,24,0
32,167990,9,0,0,40,0
90,175491,9,9386,0,50,0
33,101867,9,0,0,40,0
32,180303,10,0,0,70,0
28,398220,3,0,0,40,0
60,38749,15,99999,0,60,0
51,123053,14,5013,0,40,0
32,279231,11,0,0,40,0
41,226608,2,0,0,40,0
38,89559,10,0,0,40,0
25,72887,7,0,0,40,0
28,330466,13,0,0,40,0
35,209993,7,0,0,8,0
43,197397,10,0,0,6,0
47,161950,13,0,0,25,0
56,67153,14,0,0,40,0
42,303044,9,0,0,40,0
35,243409,10,0,0,40,0
55,117477,7,0,0,40,0
32,339482,3,0,0,60,0
31,446358,10,0,0,40,0
85,98611,13,0,0,3,0
22,401690,10,0,0,20,0
44,196234,5,0,0,55,0
34,306982,13,0,0,60,0
33,131776,13,914,0,40,0
29,412435,9,0,0,40,0
32,154210,14,0,1902,45,0
22,239806,11,0,0,40,0
23,287681,4,0,0,25,0
19,148955,10,0,0,35,0
19,311974,9,0,0,25,0
36,301227,3,0,0,35,0
23,204653,9,0,0,72,0
31,163003,12,0,0,40,0
34,293703,10,0,0,40,0
33,238002,5,0,0,40,0
27,587310,12,0,0,40,0
33,415706,3,0,0,40,0
33,269604,3,0,0,40,0
28,129460,11,0,0,30,0
41,165304,10,0,0,50,0
33,96480,14,0,0,40,0
33,256062,10,0,0,35,0
27,207631,3,0,0,52,0
38,277022,10,0,0,40,0
37,140713,10,0,0,40,0
45,238567,13,0,0,40,0
36,209993,3,0,0,40,0
45,94754,14,0,0,40,0
41,145441,11,0,0,40,0
65,172510,10,1848,0,20,0
53,261207,9,0,0,40,0
25,244408,9,0,0,40,0
32,299635,10,0,0,50,0
45,216626,9,0,0,40,0
61,133969,9,0,0,63,0
31,164870,7,0,0,40,0
58,209423,2,0,0,38,0
46,411595,3,0,0,40,0
42,167174,16,0,0,50,1
36,300333,7,0,0,40,0
34,849857,9,0,0,40,0
29,380560,5,0,0,40,0
33,101345,9,0,0,42,0
23,248978,7,0,0,40,0
17,438996,6,0,0,40,0
27,405855,5,0,0,40,0
46,200734,10,0,0,35,0
58,141807,3,0,0,40,0
26,192213,14,0,0,40,0
33,163003,13,0,0,40,0
50,131982,9,0,0,60,0
34,250724,13,0,0,45,0
42,218948,16,0,0,36,0
38,116358,10,0,0,40,0
26,336969,13,0,0,28,0
40,158958,9,0,0,40,0
45,217654,10,0,0,40,0
24,108495,10,0,0,40,0
27,213921,9,0,0,40,0
22,216867,3,0,0,48,0
50,135339,8,0,0,40,0
29,113464,9,0,0,40,0
36,116358,14,0,0,40,0
25,69739,6,0,0,40,0
33,488720,3,0,0,40,0
38,298871,9,0,0,40,1
24,259351,10,0,0,40,0
38,218184,3,0,0,40,0
43,106760,9,0,0,50,0
25,120238,9,0,0,40,0
45,149337,14,0,0,40,0
53,258832,9,0,0,10,0
50,324506,9,0,0,48,0
36,250238,2,0,0,40,0
43,350661,15,0,0,50,0
31,260782,10,0,1579,45,0
26,102875,12,0,0,40,0
22,216867,4,0,0,40,0
37,185068,13,0,0,20,0
39,259716,9,0,0,40,0
37,244803,9,0,0,40,0
48,207817,9,0,0,32,0
37,187346,3,0,0,40,0
38,184456,10,0,0,50,0
59,532969,9,0,0,40,0
37,126743,2,0,0,53,0
27,236481,15,0,0,10,0
38,329980,9,0,1876,40,0
34,213887,16,0,0,32,0
38,222450,3,0,0,40,0
65,237024,2,0,0,35,0
56,170324,3,0,0,40,0
34,200401,9,0,0,25,0
29,182676,6,0,0,38,0
50,156623,15,7688,0,50,0
50,207367,10,0,0,40,0
48,355320,13,0,0,45,0
63,188914,9,0,0,40,0
31,272856,9,0,0,50,0
27,123302,9,0,0,40,0
27,153805,10,0,0,50,0
22,308205,3,0,0,40,0
23,522881,3,0,0,35,0
39,202937,10,0,0,40,0
64,133169,7,0,0,40,0
27,165014,10,0,0,11,0
60,208915,9,0,0,40,0
44,367749,13,0,0,45,0
17,220562,5,0,0,32,0
38,187934,9,0,0,20,0
42,251239,10,0,0,40,0
22,290044,13,0,0,35,0
54,365049,10,0,0,40,0
37,397752,9,0,0,12,0
42,188738,9,0,1977,60,0
70,235781,10,0,0,40,0
38,99388,12,0,0,40,0
42,55457,6,0,0,40,0
67,224984,9,15831,0,16,0
34,99872,14,3103,0,40,0
26,359543,13,0,0,40,0
29,152951,15,0,0,50,0
21,278391,9,0,0,25,0
31,186144,4,0,0,40,0
37,222450,3,0,0,40,0
39,237532,9,0,0,54,0
33,295591,3,0,0,40,0
49,110015,11,0,0,45,0
42,139012,16,0,0,40,0
52,194259,9,0,0,40,0
52,261671,9,0,0,40,0
40,205987,15,0,0,40,0
28,213236,9,0,0,40,0
25,139863,2,0,0,40,0
26,51961,10,0,0,55,0
30,356015,7,0,0,40,0
22,359759,10,0,0,20,0
34,208068,5,0,0,40,0
34,366898,9,0,0,40,0
33,223212,10,0,0,40,0
33,267859,10,0,0,40,0
37,147638,13,0,0,36,0
37,94208,2,0,0,35,0
27,135520,9,0,0,40,0
66,142723,3,0,0,40,0
49,137192,13,0,1977,50,0
36,269042,9,0,0,40,0
38,192337,14,0,0,40,0
30,163003,13,0,0,52,0
48,119471,16,0,0,40,0
29,375078,4,0,0,40,0
38,150057,14,0,0,50,0
43,488706,2,0,0,45,0
55,76860,9,0,0,40,0
50,358740,9,0,0,40,0
39,191002,9,0,0,40,0
50,171225,13,0,0,40,0
25,308144,13,0,0,40,0
34,303177,6,0,0,45,0
40,477345,4,0,2057,40,0
28,103432,9,0,0,45,0
50,135643,9,0,0,40,1
22,287681,7,0,0,40,0
21,139722,9,0,0,40,0
40,320451,16,0,1977,45,0
46,141221,13,0,0,40,0
30,75573,13,0,0,45,0
35,93034,9,0,0,40,0
19,298891,7,0,0,40,0
39,124685,14,0,0,99,0
23,151888,9,4650,0,50,0
32,162675,11,0,0,35,0
35,245090,9,0,0,40,0
31,138416,3,0,0,56,0
37,268390,13,0,0,40,0
41,116379,14,0,0,55,0
28,150025,9,0,0,40,0
34,424988,5,0,0,40,0
36,297335,13,0,0,50,1
55,124808,11,0,1977,50,0
43,269015,9,0,0,40,0
32,431551,6,0,0,35,0
21,116358,9,0,0,40,0
41,277192,3,0,0,40,0
64,256466,9,0,0,60,0
53,70387,14,4386,0,40,0
38,100079,16,27828,0,60,1
32,226883,9,0,0,40,0
23,197387,9,0,0,37,0
45,192323,12,0,0,66,0
19,228238,9,0,0,40,0
24,182812,10,3325,0,52,0
43,242968,14,0,0,40,0
29,309620,14,0,0,20,0
31,293594,9,0,3770,37,0
25,483822,9,0,0,40,0
21,355287,5,0,0,48,0
27,230959,13,0,0,40,0
48,345006,13,0,0,45,0
36,172104,15,0,0,40,0
56,73684,4,0,0,40,0
37,328466,9,0,0,72,0
59,116878,9,0,0,60,0
51,166386,13,0,0,35,0
32,258406,13,0,0,40,0
24,214542,10,0,0,60,0
33,169104,9,0,0,40,1
52,203953,9,0,0,40,0
22,267412,1,594,0,20,0
41,79797,9,0,0,40,0
42,236110,3,0,0,40,0
30,113364,9,0,0,40,0
32,328060,5,0,0,40,0
30,116666,14,0,0,50,0
36,356838,16,0,0,50,0
37,154210,10,0,0,40,0
30,90446,4,0,0,40,0
31,243605,13,0,1380,40,0
36,245090,10,3137,0,50,0
44,277788,7,0,0,60,0
40,220460,9,0,0,40,0
59,168416,9,0,0,36,0
26,186454,13,4650,0,40,0
41,176452,9,0,0,40,0
22,202920,9,99999,0,40,0
18,151386,9,0,0,40,0
36,240191,9,41310,0,90,0
38,472604,13,0,0,35,0
54,188186,9,0,0,20,0
25,144478,10,0,0,40,0
42,341178,3,0,0,44,0
26,213081,9,0,0,40,0
30,207668,13,0,0,60,0
24,283092,7,0,0,35,0
30,158420,13,0,0,50,0
22,154422,10,0,0,30,0
31,279015,14,0,2415,70,0
43,43533,3,0,0,40,0
26,61270,9,0,0,40,0
39,324420,2,0,0,45,0
24,329530,5,0,0,45,0
31,235389,4,0,0,30,0
56,227972,14,15024,0,48,0
37,86308,13,0,0,40,0
20,214238,7,0,0,32,0
28,118861,6,0,0,48,0
33,139057,9,0,0,84,0
44,207685,9,0,1564,55,0
37,257295,10,0,0,75,0
26,210848,5,2635,0,35,0
59,76860,3,99999,0,40,1
43,144778,13,0,0,55,0
19,351757,6,0,0,30,0
53,149217,9,0,0,40,0
23,240137,3,0,0,55,0
30,226535,4,0,0,40,0
22,254547,10,0,0,30,0
32,177695,13,0,0,45,0
26,247425,10,0,0,40,0
31,189759,12,0,0,40,0
48,229328,8,0,0,40,0
28,104617,4,0,0,99,0
40,177027,13,7688,0,52,0
46,202606,9,0,0,30,0
41,204682,9,2174,0,40,0
44,357814,8,0,0,35,0
40,149102,9,2174,0,60,0
60,122276,3,0,0,45,0
32,80945,9,0,0,40,0
29,211331,9,0,0,50,0
34,152453,8,0,0,40,0
49,77132,9,0,0,40,0
35,320451,14,0,0,65,0
77,235775,9,0,0,25,0
52,190762,2,0,0,40,0
22,124483,13,0,2339,40,0
57,98350,15,0,1902,40,0
56,101128,12,0,0,25,0
54,169182,9,0,0,38,0
44,213416,3,0,0,40,0
22,34918,13,0,0,15,0
46,294907,3,0,0,40,0
33,214635,9,0,0,36,0
29,320451,9,0,0,40,0
40,196344,3,0,1672,30,0
33,218407,13,0,0,80,0
21,103277,8,4508,0,30,0
37,277022,9,3887,0,40,0
66,236879,1,0,0,40,0
49,146121,3,0,0,20,0
33,281832,16,0,0,40,0
42,250536,10,0,0,21,0
35,202397,13,0,0,40,0
51,467611,5,0,0,40,0
32,245487,3,0,0,40,0
30,165235,13,0,0,40,0
51,355551,9,0,0,45,0
25,254613,9,0,0,40,0
41,235167,3,0,0,32,0
49,402462,13,0,0,30,0
54,171924,9,0,0,50,0
50,330543,1,0,0,40,0
44,105475,9,0,0,40,0
30,425627,10,0,0,40,0
26,274724,10,0,0,40,0
24,326931,5,0,0,40,0
42,190403,10,0,0,60,0
28,70034,5,0,0,40,0
40,359389,13,0,0,40,0
44,355728,10,0,1980,45,0
31,104729,2,0,0,35,0
25,352806,9,0,0,40,0
58,231818,6,0,0,40,0
33,224258,4,0,0,40,0
33,200289,14,0,0,19,0
26,257405,3,0,0,40,0
19,86150,7,0,0,19,0
30,136651,3,0,0,40,0
24,238917,3,0,0,40,0
37,289430,6,0,0,40,0
22,95566,10,0,0,22,0
31,427474,7,0,2179,35,0
63,134960,9,0,0,40,0
52,380633,3,0,0,40,0
32,418617,13,0,0,55,0
45,174794,13,0,0,56,0
22,213902,9,0,0,40,0
41,289886,3,0,1579,40,0
34,34080,11,0,0,40,0
46,171199,13,0,0,40,0
28,183445,9,0,0,40,0
41,206470,13,0,0,40,0
28,119793,9,0,0,40,0
40,165108,13,0,0,40,0
31,339482,2,0,0,40,0
40,102576,14,0,0,55,0
23,239539,9,0,0,40,0
43,245842,9,0,0,44,0
56,93211,9,0,0,40,0
43,45975,8,0,0,40,0
26,331861,13,0,0,50,0
22,180060,9,0,0,40,0
25,190650,13,0,0,40,0
58,239405,3,0,0,40,0
42,244668,9,8614,0,40,0
48,174386,14,0,0,40,0
34,319854,16,0,0,40,0
24,258120,13,0,0,55,0
53,188644,1,0,0,40,0
53,263925,13,0,0,40,0
25,116358,9,0,0,40,0
53,548580,10,0,0,40,0
25,67222,10,0,0,40,0
36,380614,13,0,0,35,0
48,96359,13,0,0,60,0
38,289448,14,0,0,40,1
44,27242,12,0,0,40,0
30,78530,9,0,0,65,0
32,79586,13,0,0,40,0
35,228493,2,4386,0,65,0
39,110622,13,0,0,40,0
46,135803,13,0,0,40,0
61,96073,15,0,0,50,0
38,462832,10,0,0,40,0
27,267912,3,0,0,52,0
31,129804,5,0,0,40,0
23,221955,5,0,0,39,0
29,82242,15,27828,0,45,0
47,248145,3,0,0,50,0
23,40165,10,0,0,50,0
41,162189,9,1831,0,40,0
30,141297,13,0,0,40,0
54,179291,10,0,0,56,0
29,86613,2,0,0,20,0
62,368476,3,0,0,24,0
57,256630,13,0,0,60,0
47,213304,3,0,0,40,0
27,100669,10,0,0,40,0
37,227253,1,0,0,30,0
21,250647,10,0,0,30,0
45,88061,7,0,0,40,0
45,77085,13,0,0,40,0
19,301911,10,0,0,35,0
38,258339,11,0,0,70,0
59,316027,9,0,0,45,0
67,172756,2,2062,0,34,0
28,130620,7,0,0,40,0
43,107306,10,0,0,55,0
47,98044,1,0,0,25,0
31,176185,14,0,0,60,0
28,207473,10,0,0,40,0
28,261725,9,0,0,40,0
40,213416,3,0,0,10,0
29,199118,10,0,0,40,0
35,178322,11,0,0,50,0
49,164495,12,0,0,35,0
25,147638,13,0,0,40,0
32,194740,10,0,0,55,0
19,159269,9,0,0,53,0
23,60668,6,0,0,40,0
23,109199,3,0,0,40,0
36,123983,13,0,0,55,0
60,127712,11,0,0,45,0
22,190483,10,0,0,48,0
39,216129,12,0,0,35,0
48,240231,13,0,0,40,0
32,243988,3,0,0,40,0
18,79443,5,0,0,40,0
48,97863,13,0,0,45,0
22,86745,10,0,0,40,0
33,348618,3,0,0,20,0
58,223400,12,0,0,35,0
29,31166,9,0,0,30,0
45,175262,5,0,0,40,0
57,175017,3,0,0,40,0
57,253267,3,0,0,35,0
34,499249,9,0,0,40,0
45,385793,3,0,0,40,0
21,131620,9,0,0,40,0
48,152953,4,0,0,32,0
35,237091,9,0,0,20,0
24,281356,2,0,0,66,0
57,107443,2,0,0,40,0
24,604537,9,0,0,40,0
28,308995,10,0,0,40,0
34,223212,13,0,1848,40,0
43,326701,3,0,0,40,0
48,50880,10,0,0,40,0
35,143589,13,0,0,40,0
30,116508,9,0,0,40,0
63,35021,13,0,1977,32,1
27,271243,10,0,0,40,0
63,153894,11,0,0,24,0
22,264738,9,0,0,42,0
33,283602,3,0,0,59,0
57,513440,14,0,0,40,0
31,121768,12,0,0,35,0
30,19678,13,0,0,60,0
50,139464,13,0,0,36,0
53,418901,9,0,0,40,0
49,298659,9,0,0,15,0
31,452405,1,0,0,35,0
42,119359,15,15024,0,40,0
36,116358,14,0,0,45,0
37,222450,7,0,0,40,0
35,196899,13,0,0,50,0
34,176244,9,0,0,40,0
20,190231,5,0,0,11,0
49,169711,11,0,0,40,0
25,211097,3,0,0,20,0
24,289448,11,0,0,40,0
19,536725,10,0,0,15,0
32,273287,10,0,0,40,0
52,169182,5,0,0,25,0
23,200089,10,0,0,40,0
37,191342,9,0,0,60,0
29,262208,10,0,0,30,0
27,113464,2,0,0,35,0
37,221850,14,0,0,50,0
39,275300,9,0,0,40,0
31,229636,10,0,0,45,0
35,56201,10,0,0,40,0
26,483822,4,0,0,40,0
31,248653,2,0,0,37,0
49,165539,10,0,0,90,0
68,165017,9,0,0,40,0
42,191342,14,0,0,40,0
39,299828,3,0,0,30,0
25,462869,9,0,0,40,0
63,214143,13,0,0,40,0
26,272669,13,0,0,20,0
24,219122,9,0,0,20,0
38,227154,13,0,0,40,0
41,219155,15,0,0,50,0
25,207258,5,0,0,40,0
49,176341,13,0,0,40,0
52,99682,10,0,0,52,0
53,169182,6,0,0,40,0
50,172970,9,0,0,40,0
54,269068,15,99999,0,50,0
43,401623,10,0,0,40,0
34,87131,6,0,0,40,0
56,104842,13,0,0,50,0
37,22201,13,7298,0,40,0
46,347993,2,0,0,40,0
31,341672,10,0,0,50,0
32,440129,10,0,0,38,0
35,244803,9,0,0,40,0
75,71898,1,0,0,48,0
54,261207,4,0,0,45,0
52,447579,9,0,0,40,0
37,327323,3,0,0,32,0
56,373593,14,0,1977,60,0
60,198815,12,0,0,20,0
31,196025,16,0,0,60,1
42,108183,14,0,1902,40,0
27,372500,3,0,0,45,0
65,172684,13,0,0,44,0
27,315640,14,0,0,20,1
31,117028,7,0,0,30,0
25,313930,7,0,0,40,0
42,191765,9,0,2339,40,0
24,216867,6,0,0,30,0
61,168654,9,0,0,40,0
41,518030,13,0,1590,40,0
32,236543,8,0,0,54,0
20,221955,3,0,0,40,0
28,272913,6,0,0,30,0
68,194746,16,0,0,40,0
33,361280,16,0,0,40,0
53,288020,13,0,0,40,0
79,120707,16,20051,0,35,0
52,110954,9,0,0,45,0
25,132327,10,0,0,40,0
48,73434,9,0,0,40,0
40,193537,10,0,0,40,0
26,233777,9,0,0,72,0
29,186624,9,0,0,40,0
24,140001,10,0,0,40,0
28,412149,6,0,0,35,0
46,216666,3,0,0,40,0
30,296509,4,0,0,45,0
20,390817,3,0,0,25,0
33,419895,3,0,0,40,0
59,230899,5,0,0,40,0
41,121718,10,0,0,40,0
46,280766,9,0,0,40,0
32,426467,2,3674,0,40,0
58,121111,9,0,0,40,0
27,150025,3,0,0,40,0
27,181291,9,0,0,35,0
33,181091,13,0,0,60,0
21,283969,9,0,0,40,0
90,171956,10,0,0,40,0
20,116666,10,0,0,8,0
59,252714,9,0,0,30,0
31,309620,14,0,0,6,0
27,298871,13,0,0,40,0
28,278736,8,0,0,40,0
33,252708,8,0,0,40,0
19,277695,1,0,0,36,0
52,177995,2,0,0,56,0
44,63503,13,0,0,60,0
34,245211,14,0,0,40,0
39,149943,14,0,0,40,1
19,86143,9,0,0,20,0
59,125000,13,0,0,40,0
38,136931,12,0,0,38,0
34,111589,6,0,0,40,0
47,223342,9,2174,0,40,0
24,213902,4,0,0,32,0
27,321456,10,0,0,10,0
19,298435,10,0,2001,40,0
30,36383,13,0,0,40,0
18,282609,3,0,0,30,0
29,183627,9,3137,0,48,0
46,139514,1,0,0,75,0
38,184456,9,0,0,55,0
22,206815,9,0,0,40,0
31,307543,6,0,0,99,0
51,251346,5,0,0,38,0
36,137421,11,0,0,37,0
53,108435,9,0,0,40,0
25,503012,3,0,0,40,0
59,251890,6,0,0,25,0
58,216851,5,0,0,40,0
59,59469,14,0,0,40,0
38,353263,14,0,0,50,0
33,122749,11,0,0,40,0
33,72338,15,0,0,65,0
54,135803,13,15024,0,60,0
27,399904,9,0,0,50,0
43,153205,15,0,0,70,0
40,183096,5,0,0,40,0
40,298635,14,0,1902,40,0
53,366957,13,99999,0,50,0
46,14878,15,0,0,40,0
39,505119,14,0,0,40,0
47,170846,12,0,0,40,0
36,162312,9,0,0,70,0
38,337505,10,0,0,40,0
45,177536,13,0,0,45,0
40,115932,13,0,0,60,0
27,21306,12,0,0,40,0
44,145178,9,0,0,38,0
25,103358,10,0,0,40,0
59,199240,9,0,0,20,0
60,162947,3,0,0,40,0
22,237811,12,0,0,35,0
31,306459,2,0,0,35,0
28,143582,9,0,0,40,0
32,316470,3,0,0,60,0
30,247444,10,0,0,40,0
57,194161,9,0,0,42,0
47,387468,10,0,0,40,0
20,200089,3,0,0,30,0
30,323833,3,0,0,40,0
30,19302,9,4386,0,70,0
31,137367,7,0,0,40,0
40,236110,8,0,0,40,0
29,244246,10,0,0,40,0
37,40955,10,0,0,40,0
43,196945,9,0,0,78,0
46,169324,9,0,0,45,0
44,148138,16,15024,0,40,0
50,132716,10,0,0,50,0
43,116852,9,0,0,36,0
29,192010,13,0,0,60,0
41,109912,9,15024,0,50,0
43,168412,9,0,0,44,0
32,210926,7,0,0,40,0
27,386040,11,0,0,40,0
45,204057,13,0,0,40,0
31,446358,16,0,0,50,0
49,97411,4,0,0,45,0
32,247328,3,0,0,40,0
27,56365,14,0,0,20,1
47,231284,9,0,0,40,0
25,130513,12,0,0,40,0
59,279232,6,0,0,40,0
23,227070,10,0,0,48,0
32,178623,12,0,0,46,0
33,181091,6,0,0,35,0
47,244025,9,0,0,56,0
49,241688,9,0,0,60,0
32,124919,13,0,0,50,0
39,115289,12,0,0,40,0
30,205659,12,0,0,50,0
27,181667,9,5013,0,46,0
32,258406,10,0,0,72,0
61,93997,4,0,0,40,0
31,173858,15,0,0,40,0
45,169324,5,0,0,40,0
34,193344,10,0,0,40,0
32,390997,2,0,0,50,0
62,265007,9,0,0,60,0
49,176814,10,0,0,50,0
19,286002,10,0,0,30,0
21,211385,12,0,0,35,0
34,454508,13,0,0,65,0
25,245628,10,0,0,15,0
34,69727,2,0,0,40,0
34,516337,7,0,0,40,0
27,199314,13,0,0,40,0
29,157308,7,2829,0,14,0
37,238433,2,0,0,40,0
24,154835,9,0,0,40,0
46,211020,13,15024,0,60,0
52,168381,9,0,0,40,0
19,126501,7,0,0,15,0
40,266803,14,15024,0,50,0
52,257756,11,0,0,40,0
41,324629,13,0,0,40,0
55,67450,16,0,0,40,0
22,238917,7,0,0,40,0
31,282173,10,0,0,40,0
34,159442,9,0,0,37,0
35,356250,15,0,0,35,1
62,197286,8,0,0,48,0
